RSSI,LQI,Time,Yaw,Pitch,Roll,ax,ay,az,Latitude,Longitude,Altitude,Satellites,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Mode
-25,132,275503,142.38,-5.94,-0.12,-1.76,-0.55,0.17,0.0,0.0,0.0,0,1545,1591,1000,1500,1545,1000,1000,1000,1000,1000,255
-25,130,275533,145.13,-5.94,-0.25,-1.67,-0.92,0.18,0.0,0.0,0.0,0,1561,1598,1000,1500,1561,1000,1000,1000,1000,1000,255
-25,129,275563,147.56,-5.88,-0.37,-1.66,-0.77,0.17,0.0,0.0,0.0,0,1559,1605,1000,1500,1559,1000,1000,1000,1000,1000,255
-25,130,275579,149.38,-5.63,-0.5,-1.66,-0.43,0.13,0.0,0.0,0.0,0,1559,1613,1000,1500,1559,1000,1000,1000,1000,1000,255
-25,129,275609,152.0,-5.5,-0.56,-1.66,-0.29,0.3,0.0,0.0,0.0,0,1556,1621,1000,1500,1556,1000,1000,1000,1000,1000,255
-25,130,275658,156.06,-4.75,-0.75,-1.86,-0.36,0.35,0.0,0.0,0.0,0,1553,1631,1000,1500,1553,1000,1000,1000,1000,1000,255
-25,129,275674,156.94,-4.56,-0.75,-1.92,-0.24,0.33,0.0,0.0,0.0,0,1546,1627,1000,1500,1546,1000,1000,1000,1000,1000,255
-25,132,275701,159.31,-4.13,-0.81,-1.76,-0.05,0.17,0.0,0.0,0.0,0,1542,1628,1000,1500,1542,1000,1000,1000,1000,1000,255
-25,130,275732,162.0,-4.19,-0.81,-1.91,0.51,0.07,0.0,0.0,0.0,0,1539,1619,1000,1500,1539,1000,1000,1000,1000,1000,255
-25,132,275763,164.44,-4.31,-0.75,-1.56,0.55,-0.16,0.0,0.0,0.0,0,1550,1606,1000,1500,1550,1000,1000,1000,1000,1000,255
-25,130,275778,166.13,-4.44,-0.81,-1.64,0.13,-0.45,0.0,0.0,0.0,0,1558,1604,1000,1500,1558,1000,1000,1000,1000,1000,255
-26,130,275807,168.38,-4.56,-1.0,-2.06,-0.09,-0.57,0.0,0.0,0.0,0,1580,1621,1000,1500,1580,1000,1000,1000,1000,1000,255
-26,129,275858,172.38,-4.38,-1.37,-1.06,0.18,-0.45,0.0,0.0,0.0,0,1586,1651,1000,1500,1586,1000,1000,1000,1000,1000,255
-27,128,275873,173.25,-4.31,-1.44,-1.1,0.28,-0.66,0.0,0.0,0.0,0,1584,1654,1000,1500,1584,1000,1000,1000,1000,1000,255
-27,131,275901,175.56,-4.19,-1.69,-1.4,0.48,-0.38,0.0,0.0,0.0,0,1597,1668,1000,1500,1597,1000,1000,1000,1000,1000,255
-27,129,275933,178.31,-3.94,-1.94,-1.67,0.69,0.63,0.0,0.0,0.0,0,1599,1680,1000,1500,1599,1000,1000,1000,1000,1000,255
-27,131,275962,181.0,-3.75,-2.0,-1.36,0.76,0.34,0.0,0.0,0.0,0,1560,1659,1000,1500,1560,1000,1000,1000,1000,1000,255
-27,131,275978,182.81,-3.75,-1.94,-1.02,0.68,-0.08,0.0,0.0,0.0,0,1553,1658,1000,1500,1553,1000,1000,1000,1000,1000,255
-27,133,276007,185.19,-3.69,-1.81,-0.7,0.48,0.27,0.0,0.0,0.0,0,1552,1658,1000,1500,1552,1000,1000,1000,1000,1000,255
-27,131,276056,189.56,-3.69,-1.75,-1.03,0.65,0.11,0.0,0.0,0.0,0,1558,1639,1000,1500,1558,1000,1000,1000,1000,1000,255
-27,130,276072,190.44,-3.75,-1.69,-1.18,0.83,0.02,0.0,0.0,0.0,0,1555,1640,1000,1500,1555,1000,1000,1000,1000,1000,255
-27,134,276100,192.75,-3.81,-1.69,-1.28,0.61,0.23,0.0,0.0,0.0,0,1557,1640,1000,1500,1557,1000,1000,1000,1000,1000,255
-26,130,276131,195.44,-3.88,-1.69,-1.3,0.26,0.2,0.0,0.0,0.0,0,1569,1634,1000,1500,1569,1000,1000,1000,1000,1000,255
-26,129,276145,197.13,-3.94,-1.75,-1.44,0.08,0.14,0.0,0.0,0.0,0,1574,1630,1000,1500,1574,1000,1000,1000,1000,1000,255
-25,134,276176,200.0,-4.06,-1.81,-1.74,0.04,0.19,0.0,0.0,0.0,0,1568,1627,1000,1500,1568,1000,1000,1000,1000,1000,255
-25,132,276205,202.94,-4.25,-1.69,-1.9,0.07,0.26,0.0,0.0,0.0,0,1553,1614,1000,1500,1553,1000,1000,1000,1000,1000,255
-25,133,276256,208.06,-4.69,-1.5,-2.14,-0.04,-0.26,0.0,0.0,0.0,0,1549,1585,1000,1500,1549,1000,1000,1000,1000,1000,255
-25,131,276272,209.13,-4.81,-1.44,-2.34,0.02,-0.27,0.0,0.0,0.0,0,1544,1581,1000,1500,1544,1000,1000,1000,1000,1000,255
-24,129,276300,212.31,-5.06,-1.19,-2.59,0.47,-0.21,0.0,0.0,0.0,0,1521,1588,1000,1500,1521,1000,1000,1000,1000,1000,255
-24,132,276331,215.5,-5.25,-0.75,-1.89,0.45,-0.31,0.0,0.0,0.0,0,1484,1588,1000,1500,1484,1000,1000,1000,1000,1000,255
-24,130,276361,218.44,-5.44,-0.19,-1.67,0.39,-0.88,0.0,0.0,0.0,0,1473,1584,1000,1500,1473,1000,1000,1000,1000,1000,255
-24,129,276377,220.38,-5.5,0.06,-1.59,0.29,-0.55,0.0,0.0,0.0,0,1476,1588,1000,1500,1476,1000,1000,1000,1000,1000,255
-24,131,276406,223.19,-5.56,0.37,-1.49,-0.35,-0.16,0.0,0.0,0.0,0,1499,1587,1000,1500,1499,1000,1000,1000,1000,1000,255
-25,131,276454,227.81,-5.81,0.63,-1.45,-0.59,-0.47,0.0,0.0,0.0,0,1511,1564,1000,1500,1511,1000,1000,1000,1000,1000,255
-25,129,276471,228.81,-5.88,0.63,-1.44,-0.37,-0.49,0.0,0.0,0.0,0,1511,1567,1000,1500,1511,1000,1000,1000,1000,1000,255
-25,130,276499,231.63,-5.94,0.81,-1.43,-0.23,-0.19,0.0,0.0,0.0,0,1496,1582,1000,1500,1496,1000,1000,1000,1000,1000,255
-25,130,276531,234.38,-5.88,1.06,-1.25,0.1,-0.21,0.0,0.0,0.0,0,1473,1595,1000,1500,1473,1000,1000,1000,1000,1000,255
-25,129,276544,236.0,-5.75,1.25,-1.05,0.13,-0.45,0.0,0.0,0.0,0,1466,1610,1000,1500,1466,1000,1000,1000,1000,1000,255
-25,129,276576,238.44,-5.5,1.5,-0.75,-0.21,-0.22,0.0,0.0,0.0,0,1471,1636,1000,1500,1471,1000,1000,1000,1000,1000,255
-26,133,276603,240.75,-5.13,1.63,-0.6,-0.41,-0.06,0.0,0.0,0.0,0,1480,1650,1000,1500,1480,1000,1000,1000,1000,1000,255
-25,132,276654,244.81,-4.5,1.69,-0.75,-0.06,0.04,0.0,0.0,0.0,0,1486,1659,1000,1500,1486,1000,1000,1000,1000,1000,255
-25,131,276670,245.63,-4.38,1.69,-0.84,0.07,0.09,0.0,0.0,0.0,0,1485,1660,1000,1500,1485,1000,1000,1000,1000,1000,255
-25,130,276698,248.06,-4.13,1.75,-0.98,0.25,0.2,0.0,0.0,0.0,0,1483,1649,1000,1500,1483,1000,1000,1000,1000,1000,255
-25,132,276729,250.5,-4.0,1.75,-0.85,0.57,0.18,0.0,0.0,0.0,0,1484,1635,1000,1500,1484,1000,1000,1000,1000,1000,255
-25,130,276744,252.0,-4.0,1.69,-0.75,0.51,0.13,0.0,0.0,0.0,0,1489,1626,1000,1500,1489,1000,1000,1000,1000,1000,255
-25,130,276774,254.13,-4.0,1.63,-0.67,0.26,-0.08,0.0,0.0,0.0,0,1496,1612,1000,1500,1496,1000,1000,1000,1000,1000,255
-25,129,276803,255.25,-4.06,1.56,-0.72,0.21,-0.49,0.0,0.0,0.0,0,1505,1599,1000,1500,1505,1000,1000,1000,1000,1000,255
-24,130,276820,256.5,-4.19,1.5,-0.76,0.1,-0.51,0.0,0.0,0.0,0,1508,1595,1000,1500,1508,1000,1000,1000,1000,1000,255
-24,129,276852,258.31,-4.38,1.25,-0.6,0.02,-0.52,0.0,0.0,0.0,0,1523,1602,1000,1500,1523,1000,1000,1000,1000,1000,255
-24,130,276883,260.75,-4.38,0.94,-0.71,0.19,-0.71,0.0,0.0,0.0,0,1532,1614,1000,1500,1532,1000,1000,1000,1000,1000,255
-24,131,276912,262.0,-4.31,0.81,-0.54,0.68,-0.92,0.0,0.0,0.0,0,1525,1630,1000,1500,1525,1000,1000,1000,1000,1000,255
-24,129,276929,263.25,-4.25,0.75,-0.35,0.78,-0.79,0.0,0.0,0.0,0,1522,1636,1000,1500,1522,1000,1000,1000,1000,1000,255
-24,129,276960,265.06,-4.25,0.63,-0.28,1.68,-1.01,0.0,0.0,0.0,0,1505,1625,1000,1500,1505,1000,1000,1000,1000,1000,255
-23,129,276987,266.75,-4.25,0.69,-0.07,1.97,-1.21,0.0,0.0,0.0,0,1494,1622,1000,1500,1494,1000,1000,1000,1000,1000,255
-23,130,277019,268.25,-4.31,0.75,-0.17,1.79,-0.87,0.0,0.0,0.0,0,1490,1615,1000,1500,1490,1000,1000,1000,1000,1000,255
-23,129,277051,269.63,-4.44,0.75,-0.22,1.84,-0.81,0.0,0.0,0.0,0,1496,1591,1000,1500,1496,1000,1000,1000,1000,1000,255
-23,132,277067,270.5,-4.63,0.81,-0.13,1.73,-1.11,0.0,0.0,0.0,0,1483,1574,1000,1500,1483,1000,1000,1000,1000,1000,255
-23,129,277096,271.81,-5.0,0.94,-0.06,1.71,-2.01,0.0,0.0,0.0,0,1469,1559,1000,1500,1469,1000,1000,1000,1000,1000,255
-23,130,277128,273.0,-5.31,1.25,-0.49,1.58,-1.84,0.0,0.0,0.0,0,1440,1559,1000,1500,1440,1000,1000,1000,1000,1000,255
-23,129,277142,273.38,-5.38,1.37,-0.3,1.06,-2.06,0.0,0.0,0.0,0,1429,1557,1000,1500,1429,1000,1000,1000,1000,1000,255
-23,133,277173,274.63,-5.81,1.81,0.11,0.34,-2.3,0.0,0.0,0.0,0,1425,1544,1000,1500,1425,1000,1000,1000,1000,1000,255
-23,131,277200,275.19,-6.06,2.0,0.03,0.79,-2.74,0.0,0.0,0.0,0,1445,1535,1000,1500,1445,1000,1000,1000,1000,1000,255
-23,133,277250,276.44,-6.56,1.94,0.03,1.58,-1.82,0.0,0.0,0.0,0,1509,1536,1000,1500,1509,1000,1000,1000,1000,1000,255
-23,130,277266,276.88,-6.75,1.56,0.04,1.8,-1.51,0.0,0.0,0.0,0,1570,1529,1000,1500,1570,1000,1000,1000,1000,1000,255
-23,131,277295,277.25,-7.13,0.5,0.78,1.93,-2.31,0.0,0.0,0.0,0,1657,1507,1000,1500,1657,1000,1000,1000,1000,1000,255
-23,129,277327,277.19,-7.63,-0.75,-0.27,1.05,-1.45,0.0,0.0,0.0,0,1697,1486,1000,1500,1697,1000,1000,1000,1000,1000,255
-23,132,277341,277.19,-7.81,-1.19,-0.48,1.93,-1.61,0.0,0.0,0.0,0,1672,1466,1000,1500,1672,1000,1000,1000,1000,1000,255
-23,129,277371,277.44,-8.5,-2.06,-1.05,0.85,-1.97,0.0,0.0,0.0,0,1598,1412,1000,1500,1598,1000,1000,1000,1000,1000,255
-24,130,277400,277.0,-9.38,-2.44,-0.8,0.95,-2.11,0.0,0.0,0.0,0,1575,1380,1000,1500,1575,1000,1000,1000,1000,1000,255
-24,131,277449,275.75,-11.13,-2.44,-1.11,-1.52,-1.06,0.0,0.0,0.0,0,1506,1323,1000,1500,1506,1000,1000,1000,1000,1000,255
-25,132,277464,275.19,-11.88,-2.13,-0.76,-1.51,-2.15,0.0,0.0,0.0,0,1443,1299,1000,1500,1443,1000,1000,1000,1000,1000,255
-26,133,277494,274.25,-13.0,-1.25,-0.95,-1.23,-2.93,0.0,0.0,0.0,0,1368,1284,1000,1500,1368,1000,1000,1000,1000,1000,255
-29,129,277526,273.56,-14.0,-0.25,-0.62,-1.73,-2.21,0.0,0.0,0.0,0,1357,1268,1000,1500,1357,1000,1000,1000,1000,1000,255
-30,132,277540,273.31,-14.38,0.0,-0.87,-1.45,-2.14,0.0,0.0,0.0,0,1380,1264,1000,1500,1380,1000,1000,1000,1000,1000,255
-34,130,277570,272.88,-15.38,0.69,-0.84,-1.27,-1.27,0.0,0.0,0.0,0,1378,1251,1000,1500,1378,1000,1000,1000,1000,1000,255
-42,130,277599,272.44,-16.31,1.31,-0.08,-1.35,-1.31,0.0,0.0,0.0,0,1379,1229,1000,1500,1379,1000,1000,1000,1000,1000,255
-32,130,277646,272.19,-17.19,1.69,-0.62,-0.85,-2.31,0.0,0.0,0.0,0,1457,1254,1000,1500,1457,1000,1000,1000,1000,1000,255
-30,131,277661,271.94,-17.81,1.69,-0.95,-0.06,-1.8,0.0,0.0,0.0,0,1466,1270,1000,1500,1466,1000,1000,1000,1000,1000,255
-28,130,277692,271.38,-18.12,1.69,-0.08,0.19,-0.81,0.0,0.0,0.0,0,1413,1324,1000,1500,1413,1000,1000,1000,1000,1000,255
-28,130,277724,270.81,-17.81,2.06,0.54,-1.41,-1.43,0.0,0.0,0.0,0,1368,1393,1000,1500,1368,1000,1000,1000,1000,1000,255
-29,129,277738,270.56,-17.56,2.19,0.48,-1.57,-1.58,0.0,0.0,0.0,0,1372,1417,1000,1500,1372,1000,1000,1000,1000,1000,255
-32,130,277769,270.06,-16.62,2.56,0.22,-0.93,-1.34,0.0,0.0,0.0,0,1378,1514,1000,1500,1378,1000,1000,1000,1000,1000,255
-45,131,277796,269.56,-15.13,2.94,0.28,0.56,-0.61,0.0,0.0,0.0,0,1356,1606,1000,1500,1356,1000,1000,1000,1000,1000,255
-34,132,277844,269.13,-13.38,3.44,0.01,-0.71,0.58,0.0,0.0,0.0,0,1391,1696,1000,1500,1391,1000,1000,1000,1000,1000,255
-30,129,277860,268.63,-11.44,3.56,-0.39,-0.29,-0.66,0.0,0.0,0.0,0,1432,1735,1000,1500,1432,1000,1000,1000,1000,1000,255
-29,131,277891,268.13,-9.5,3.31,-0.35,-0.13,-0.12,0.0,0.0,0.0,0,1438,1770,1000,1500,1438,1000,1000,1000,1000,1000,255
-29,130,277907,267.75,-8.31,3.19,-0.13,-0.25,-0.1,0.0,0.0,0.0,0,1441,1793,1000,1500,1441,1000,1000,1000,1000,1000,255
-29,130,277935,267.25,-6.44,3.0,0.02,-0.63,1.17,0.0,0.0,0.0,0,1454,1835,1000,1500,1454,1000,1000,1000,1000,1000,255
-29,129,277965,266.69,-4.69,2.75,-0.37,-0.4,1.76,0.0,0.0,0.0,0,1470,1845,1000,1500,1470,1000,1000,1000,1000,1000,255
-26,129,277994,266.19,-3.31,2.44,-0.42,-0.4,0.53,0.0,0.0,0.0,0,1480,1830,1000,1500,1480,1000,1000,1000,1000,1000,255
-23,134,278043,265.63,-2.13,2.13,-0.42,-1.21,0.75,0.0,0.0,0.0,0,1496,1837,1000,1500,1496,1000,1000,1000,1000,1000,255
-23,129,278059,265.13,-0.94,1.81,-0.32,-1.49,1.92,0.0,0.0,0.0,0,1494,1863,1000,1500,1494,1000,1000,1000,1000,1000,255
-23,129,278089,264.75,0.12,1.63,-0.65,-1.25,1.68,0.0,0.0,0.0,0,1481,1873,1000,1500,1481,1000,1000,1000,1000,1000,255
-22,133,278120,264.44,1.12,1.63,-0.45,-1.36,1.0,0.0,0.0,0.0,0,1442,1879,1000,1500,1442,1000,1000,1000,1000,1000,255
-23,129,278133,264.31,1.75,1.75,-0.37,-1.4,1.25,0.0,0.0,0.0,0,1431,1890,1000,1500,1431,1000,1000,1000,1000,1000,255
-23,130,278162,264.13,2.69,2.19,-0.01,-0.64,2.58,0.0,0.0,0.0,0,1380,1909,1000,1500,1380,1000,1000,1000,1000,1000,255
-23,130,278193,264.0,3.5,2.88,0.16,-0.43,3.23,0.0,0.0,0.0,0,1337,1904,1000,1500,1337,1000,1000,1000,1000,1000,255
-24,131,278243,263.94,4.38,3.69,-0.11,0.02,2.49,0.0,0.0,0.0,0,1380,1875,1000,1500,1380,1000,1000,1000,1000,1000,255
-23,129,278259,263.88,4.5,3.75,-0.25,0.27,2.63,0.0,0.0,0.0,0,1392,1868,1000,1500,1392,1000,1000,1000,1000,1000,255
-23,131,278289,263.81,4.81,3.94,-0.32,0.43,2.73,0.0,0.0,0.0,0,1386,1862,1000,1500,1386,1000,1000,1000,1000,1000,255
-23,133,278320,263.75,5.0,4.13,-0.25,0.12,2.7,0.0,0.0,0.0,0,1404,1856,1000,1500,1404,1000,1000,1000,1000,1000,255
-23,132,278334,263.63,5.13,4.13,-0.2,-0.09,2.47,0.0,0.0,0.0,0,1417,1856,1000,1500,1417,1000,1000,1000,1000,1000,255
-24,130,278363,263.44,5.19,3.88,-0.16,-0.33,1.89,0.0,0.0,0.0,0,1461,1844,1000,1500,1461,1000,1000,1000,1000,1000,255
-24,130,278392,263.31,5.25,3.44,-0.14,-0.44,1.47,0.0,0.0,0.0,0,1477,1848,1000,1500,1477,1000,1000,1000,1000,1000,255
-26,129,278443,263.31,5.5,3.13,-0.39,-0.12,1.53,0.0,0.0,0.0,0,1440,1865,1000,1500,1440,1000,1000,1000,1000,1000,255
-25,130,278459,263.38,5.5,3.13,-0.42,0.17,1.54,0.0,0.0,0.0,0,1436,1865,1000,1500,1436,1000,1000,1000,1000,1000,255
-26,131,278489,263.44,5.69,3.06,-0.37,0.36,1.22,0.0,0.0,0.0,0,1443,1869,1000,1500,1443,1000,1000,1000,1000,1000,255
-26,130,278519,263.44,5.88,2.94,-0.38,0.38,1.08,0.0,0.0,0.0,0,1459,1880,1000,1500,1459,1000,1000,1000,1000,1000,255
-27,130,278534,263.38,6.0,2.81,-0.34,0.43,1.02,0.0,0.0,0.0,0,1466,1883,1000,1500,1466,1000,1000,1000,1000,1000,255
-26,130,278562,263.19,6.25,2.69,-0.31,-0.05,1.05,0.0,0.0,0.0,0,1466,1891,1000,1500,1466,1000,1000,1000,1000,1000,255
-28,128,278592,262.94,6.38,2.56,-0.13,-0.45,0.56,0.0,0.0,0.0,0,1448,1883,1000,1500,1448,1000,1000,1000,1000,1000,255
-28,128,278608,262.81,6.44,2.56,-0.05,-0.48,0.43,0.0,0.0,0.0,0,1442,1884,1000,1500,1442,1000,1000,1000,1000,1000,255
-28,130,278642,262.63,6.63,2.63,0.11,-0.65,0.23,0.0,0.0,0.0,0,1439,1889,1000,1500,1439,1000,1000,1000,1000,1000,255
-28,129,278673,262.5,6.75,2.63,0.15,-0.76,0.3,0.0,0.0,0.0,0,1451,1891,1000,1500,1451,1000,1000,1000,1000,1000,255
-28,131,278686,262.5,6.75,2.5,0.22,-0.74,0.38,0.0,0.0,0.0,0,1460,1890,1000,1500,1460,1000,1000,1000,1000,1000,255
-30,129,278717,262.56,6.81,2.0,0.18,-0.96,0.44,0.0,0.0,0.0,0,1492,1892,1000,1500,1492,1000,1000,1000,1000,1000,255
-30,131,278745,262.75,7.0,1.69,-0.06,-1.09,0.24,0.0,0.0,0.0,0,1499,1897,1000,1500,1499,1000,1000,1000,1000,1000,255
-29,129,278776,263.06,6.94,1.56,0.09,-1.04,1.26,0.0,0.0,0.0,0,1468,1825,1000,1500,1468,1000,1000,1000,1000,1000,255
-30,129,278791,263.31,6.69,1.37,0.06,-1.12,-3.08,0.0,0.0,0.0,0,1484,1830,1000,1500,1484,1000,1000,1000,1000,1000,255
-30,134,278841,262.69,6.19,1.0,-0.34,-1.1,-1.05,0.0,0.0,0.0,0,1490,1815,1000,1500,1490,1000,1000,1000,1000,1000,255
-30,129,278857,262.88,6.06,1.0,-0.39,-0.96,-0.17,0.0,0.0,0.0,0,1469,1820,1000,1500,1469,1000,1000,1000,1000,1000,255
-30,129,278886,263.5,5.81,1.19,-0.33,-1.04,-1.17,0.0,0.0,0.0,0,1431,1818,1000,1500,1431,1000,1000,1000,1000,1000,255
-30,130,278917,262.75,5.63,1.56,-0.45,-0.67,0.57,0.0,0.0,0.0,0,1410,1808,1000,1500,1410,1000,1000,1000,1000,1000,255
-30,130,278931,263.25,5.44,1.75,-0.43,-0.58,0.32,0.0,0.0,0.0,0,1410,1802,1000,1500,1410,1000,1000,1000,1000,1000,255
-30,130,278960,262.13,5.25,1.81,-0.19,-0.35,0.2,0.0,0.0,0.0,0,1448,1793,1000,1500,1448,1000,1000,1000,1000,1000,255
-31,129,278990,261.44,4.81,1.75,0.66,-0.58,-0.42,0.0,0.0,0.0,0,1460,1783,1000,1500,1460,1000,1000,1000,1000,1000,255
-30,131,279041,261.06,4.44,1.69,0.48,0.1,-0.05,0.0,0.0,0.0,0,1462,1798,1000,1500,1462,1000,1000,1000,1000,1000,255
-31,130,279057,261.25,4.44,1.63,0.56,-0.09,0.13,0.0,0.0,0.0,0,1463,1800,1000,1500,1463,1000,1000,1000,1000,1000,255
-31,131,279086,261.88,4.31,1.63,0.81,0.79,-0.16,0.0,0.0,0.0,0,1465,1799,1000,1500,1465,1000,1000,1000,1000,1000,255
-31,131,279116,260.88,4.19,1.5,0.27,0.07,-0.13,0.0,0.0,0.0,0,1480,1797,1000,1500,1480,1000,1000,1000,1000,1000,255
-31,130,279131,261.19,4.13,1.31,-0.16,-0.02,0.1,0.0,0.0,0.0,0,1506,1790,1000,1500,1506,1000,1000,1000,1000,1000,255
-31,133,279158,260.13,3.94,1.12,0.36,0.85,-0.77,0.0,0.0,0.0,0,1506,1772,1000,1500,1506,1000,1000,1000,1000,1000,255
-31,130,279190,258.69,3.5,1.0,-0.05,0.28,-0.26,0.0,0.0,0.0,0,1468,1739,1000,1500,1468,1000,1000,1000,1000,1000,255
-31,131,279206,258.69,3.31,1.0,-0.21,0.08,-0.08,0.0,0.0,0.0,0,1468,1731,1000,1500,1468,1000,1000,1000,1000,1000,255
-32,131,279239,257.19,3.0,0.81,-0.24,0.31,-0.04,0.0,0.0,0.0,0,1531,1791,1000,1500,1531,1000,1000,1000,1000,1000,255
-31,130,279271,257.38,3.0,0.5,-0.39,0.27,-0.2,0.0,0.0,0.0,0,1532,1789,1000,1500,1532,1000,1000,1000,1000,1000,255
-30,129,279284,257.44,3.0,0.37,-0.53,-0.29,0.07,0.0,0.0,0.0,0,1529,1790,1000,1500,1529,1000,1000,1000,1000,1000,255
-31,132,279316,256.06,3.0,0.12,0.02,-0.53,0.04,0.0,0.0,0.0,0,1537,1789,1000,1500,1537,1000,1000,1000,1000,1000,255
-30,131,279344,256.13,3.0,-0.12,-0.04,-0.18,-0.38,0.0,0.0,0.0,0,1540,1780,1000,1500,1540,1000,1000,1000,1000,1000,255
-31,129,279374,256.13,2.94,-0.31,-0.14,-0.45,-0.02,0.0,0.0,0.0,0,1529,1783,1000,1500,1529,1000,1000,1000,1000,1000,255
-29,131,279389,254.69,2.94,-0.5,-0.16,-0.45,-0.05,0.0,0.0,0.0,0,1535,1785,1000,1500,1535,1000,1000,1000,1000,1000,255
-30,132,279438,254.69,3.0,-0.75,-0.08,-0.34,-0.12,0.0,0.0,0.0,0,1527,1786,1000,1500,1527,1000,1000,1000,1000,1000,255
-30,131,279453,253.13,3.0,-0.81,-0.1,-0.34,-0.13,0.0,0.0,0.0,0,1527,1786,1000,1500,1527,1000,1000,1000,1000,1000,255
-30,130,279482,253.13,3.0,-0.88,-0.1,-0.35,-0.19,0.0,0.0,0.0,0,1515,1789,1000,1500,1515,1000,1000,1000,1000,1000,255
-30,131,279511,251.81,3.06,-0.88,-0.09,-0.29,-0.12,0.0,0.0,0.0,0,1509,1791,1000,1500,1509,1000,1000,1000,1000,1000,255
-30,130,279540,250.38,3.06,-0.81,-0.1,-0.27,-0.09,0.0,0.0,0.0,0,1507,1791,1000,1500,1507,1000,1000,1000,1000,1000,255
-29,130,279556,250.38,3.06,-0.81,-0.1,-0.24,-0.06,0.0,0.0,0.0,0,1508,1791,1000,1500,1508,1000,1000,1000,1000,1000,255
-29,130,279584,250.38,3.06,-0.81,0.06,-0.09,-0.05,0.0,0.0,0.0,0,1504,1785,1000,1500,1504,1000,1000,1000,1000,1000,255
-29,132,279633,249.0,3.0,-0.75,-0.2,-0.24,-0.08,0.0,0.0,0.0,0,1514,1785,1000,1500,1514,1000,1000,1000,1000,1000,255
-28,128,279648,247.44,3.0,-0.75,-0.07,-0.44,-0.19,0.0,0.0,0.0,0,1509,1788,1000,1500,1509,1000,1000,1000,1000,1000,255
-27,131,279678,247.44,3.06,-0.69,-0.02,-0.06,-0.09,0.0,0.0,0.0,0,1505,1791,1000,1500,1505,1000,1000,1000,1000,1000,255
-26,130,279707,246.06,3.06,-0.69,-0.06,-0.35,-0.14,0.0,0.0,0.0,0,1513,1789,1000,1500,1513,1000,1000,1000,1000,1000,255
-26,132,279724,246.06,3.06,-0.69,-0.05,-0.08,-0.1,0.0,0.0,0.0,0,1518,1788,1000,1500,1518,1000,1000,1000,1000,1000,255
-26,130,279751,244.38,3.06,-0.81,-0.07,-0.19,-0.13,0.0,0.0,0.0,0,1529,1788,1000,1500,1529,1000,1000,1000,1000,1000,255
-26,129,279781,244.38,3.06,-0.94,-0.1,-0.23,-0.08,0.0,0.0,0.0,0,1537,1790,1000,1500,1537,1000,1000,1000,1000,1000,255
-26,130,279809,242.69,3.13,-1.12,-0.09,-0.13,-0.07,0.0,0.0,0.0,0,1540,1791,1000,1500,1540,1000,1000,1000,1000,1000,255
-26,132,279837,242.69,3.13,-1.19,-0.08,-0.26,-0.16,0.0,0.0,0.0,0,1536,1790,1000,1500,1536,1000,1000,1000,1000,1000,255
-27,130,279866,241.44,3.13,-1.31,-0.06,-0.27,-0.15,0.0,0.0,0.0,0,1531,1791,1000,1500,1531,1000,1000,1000,1000,1000,255
-26,131,279880,241.44,3.13,-1.31,-0.05,-0.21,-0.15,0.0,0.0,0.0,0,1529,1791,1000,1500,1529,1000,1000,1000,1000,1000,255
-27,129,279912,239.94,3.13,-1.31,-0.05,-0.21,-0.14,0.0,0.0,0.0,0,1521,1791,1000,1500,1521,1000,1000,1000,1000,1000,255
-26,129,279941,238.56,3.13,-1.25,-0.05,-0.17,-0.12,0.0,0.0,0.0,0,1514,1792,1000,1500,1514,1000,1000,1000,1000,1000,255
-26,130,279972,238.56,3.13,-1.19,-0.06,-0.22,-0.13,0.0,0.0,0.0,0,1510,1792,1000,1500,1510,1000,1000,1000,1000,1000,255
-26,130,279986,238.56,3.13,-1.19,-0.04,-0.2,-0.11,0.0,0.0,0.0,0,1514,1792,1000,1500,1514,1000,1000,1000,1000,1000,255
-27,130,280035,237.19,3.19,-1.12,-0.08,-0.24,-0.1,0.0,0.0,0.0,0,1521,1793,1000,1500,1521,1000,1000,1000,1000,1000,255
-27,129,280049,235.94,3.19,-1.12,-0.03,-0.29,-0.13,0.0,0.0,0.0,0,1523,1790,1000,1500,1523,1000,1000,1000,1000,1000,255
-27,129,280079,235.88,3.19,-1.12,-0.05,0.02,0.16,0.0,0.0,0.0,0,1514,1789,1000,1500,1514,1000,1000,1000,1000,1000,255
-28,129,280108,234.56,3.19,-1.06,-0.08,-0.3,-0.19,0.0,0.0,0.0,0,1496,1795,1000,1500,1496,1000,1000,1000,1000,1000,255
-29,128,280124,234.5,3.19,-0.94,-0.04,0.05,-0.11,0.0,0.0,0.0,0,1496,1796,1000,1500,1496,1000,1000,1000,1000,1000,255
-28,129,280153,233.31,3.19,-0.81,0.03,-0.37,-0.29,0.0,0.0,0.0,0,1497,1795,1000,1500,1497,1000,1000,1000,1000,1000,255
-28,131,280181,233.31,3.19,-0.75,-0.06,0.0,-0.14,0.0,0.0,0.0,0,1513,1794,1000,1500,1513,1000,1000,1000,1000,1000,255
-28,130,280221,231.94,3.19,-0.69,0.01,-0.18,-0.29,0.0,0.0,0.0,0,1506,1788,1000,1500,1506,1000,1000,1000,1000,1000,255
